id,icao_code,name,latitude,longitude
2270,EDSB,Karlsruhe Baden-Baden Airport,48.7794,8.0805
2273,EDTD,Donaueschingen-Villingen Airfield,47.973331,8.522222
2276,EDTL,Lahr Airport,48.369301,7.82772
2277,EDTM,Mengen-Hohentengen Airfield,48.05389,9.372778
2278,EDTY,Adolf Würth Airport,49.118332,9.783889
29094,EDUZ,Zerbst Airfield,52.000832,12.148611
2284,EDVE,Braunschweig-Wolfsburg Airport,52.319199,10.5561
2285,EDVK,Kassel Airport,51.420699,9.392152
2296,EDXW,Westerland Sylt Airport,54.9132,8.34047
2297,EEEI,Ämari Air Base,59.259599,24.204799
2298,EEKA,Kärdla Airport,58.99079895,22.83069992
2299,EEKE,Kuressaare Airport,58.22990036,22.5095005
2300,EEPU,Pärnu Airport,58.41899872,24.4727993
2301,EETN,Lennart Meri Tallinn Airport,59.413246,24.83264
2302,EETU,Tartu Airport,58.307438,26.686473
2303,EFET,Enontekio Airport,68.36260223,23.42429924
2305,EFHA,Halli Airport,61.856039,24.786686
2307,EFHK,Helsinki Vantaa Airport,60.318363,24.963341
2313,EFIT,Kitee Airport,62.1661,30.073601
2314,EFIV,Ivalo Airport,68.6072998,27.40530014
2315,EFJO,Joensuu Airport,62.658815,29.619398
2316,EFJY,Jyväskylä Airport,62.399502,25.678301
2317,EFKA,Kauhava Airfield,63.127102,23.051399
2318,EFKE,Kemi-Tornio Airport,65.77870178,24.58209991
2319,EFKI,Kajaani Airport,64.2855,27.6924
2320,EFKJ,Kauhajoki Airfield,62.463212,22.390817
2321,EFKK,Kokkola-Pietarsaari Airport,63.721199,23.143101
2324,EFKS,Kuusamo Airport,65.987602,29.239401
2325,EFKT,Kittilä Airport,67.7009964,24.84679985
2326,EFKU,Kuopio Airport,63.007099,27.7978
2329,EFLP,Lappeenranta Airport,61.044601,28.144743
2330,EFMA,Mariehamn Airport,60.1222,19.898199
2332,EFMI,Mikkeli Airport,61.6866,27.201799
2334,EFOU,Oulu Airport,64.930099,25.354601
2336,EFPO,Pori Airport,61.4617,21.799999
334942,EFPR,Helsinki East-Redstone Aerodrome,60.479167,26.593889
2341,EFRO,Rovaniemi Airport,66.56479645,25.83040047
2343,EFSA,Savonlinna Airport,61.9431,28.945101
2345,EFSI,Seinäjoki Airport,62.692101,22.8323
2346,EFSO,Sodankyla Airport,67.39499664,26.61910057
2347,EFTP,Tampere-Pirkkala Airport,61.414101,23.604401
2349,EFTU,Turku Airport,60.514099,22.2628
2350,EFUT,Utti Air Base,60.8964,26.9384
2351,EFVA,Vaasa Airport,63.050701,21.762199
2352,EFVR,Varkaus Airport,62.171101,27.868601
2353,EFYL,Ylivieska Airfield,64.054722,24.725278
2385,EGAA,Belfast International Airport,54.65750122,-6.215829849
2386,EGAB,Enniskillen/St Angelo Airport,54.398274,-7.651179
2387,EGAC,George Best Belfast City Airport,54.618099,-5.8725
2388,EGAE,City of Derry Airport,55.0428009,-7.161109924
2389,EGBB,Birmingham Airport,52.453899,-1.74803
2390,EGBE,Coventry Airport,52.369701,-1.47972
2392,EGBJ,Gloucestershire Airport,51.89419937,-2.167220116
2393,EGBN,Nottingham City Airport,52.919998,-1.07917
2398,EGCC,Manchester Airport,53.349375,-2.279521
2403,EGDC,Royal Marines Base Chivenor,51.0872,-4.15034
2406,EGDM,MoD Boscombe Down,51.152199,-1.74741
2408,EGDR,RNAS Culdrose,50.08610153,-5.255710125
2409,EGDX,MOD St Athan,51.405229,-3.433254
2410,EGDY,RNAS Yeovilton,51.009399,-2.63882
2411,EGEC,Campbeltown Airport,55.43719864,-5.686389923
29126,EGED,Eday Airport,59.19060135,-2.772219896
2414,EGFE,Haverfordwest Airport,51.83309937,-4.961110115
2415,EGFF,Cardiff International Airport,51.396702,-3.34333
2416,EGFH,Swansea Airport,51.601366,-4.071006
2417,EGGD,Bristol Airport,51.382702,-2.71909
2418,EGGP,Liverpool John Lennon Airport,53.333599,-2.84972
2419,EGGW,London Luton Airport,51.874699,-0.368333
2421,EGHH,Bournemouth Airport,50.780483,-1.839576
2422,EGHI,Southampton Airport,50.950298,-1.3568
2423,EGHL,Lasham Airfield,51.18744,-1.031663
2404,EGHQ,Cornwall Airport Newquay,50.440601,-4.99541
2424,EGJA,Alderney Airport,49.706104,-2.21472
2425,EGJB,Guernsey Airport,49.435001,-2.60197
2426,EGJJ,Jersey Airport,49.207901,-2.19551
2427,EGKA,Brighton City Airport,50.835602,-0.297222
2428,EGKB,London Biggin Hill Airport,51.3307991,0.032499999
2429,EGKK,London Gatwick Airport,51.148771,-0.192089
2430,EGLC,London City Airport,51.505299,0.055278
2431,EGLF,Farnborough Airport,51.275799,-0.776333
2433,EGLK,Blackbushe Airport,51.323898,-0.8475
2434,EGLL,London Heathrow Airport,51.4706,-0.461941
2435,EGMC,London Southend Airport,51.570562,0.693627
2436,EGMD,Lydd London Ashford Airport,50.956246,0.939074
2439,EGNC,Carlisle Lake District Airport,54.9375,-2.80917
2441,EGNH,Blackpool Airport,53.771702,-3.02861
2442,EGNJ,Humberside Airport,53.576152,-0.34954
2443,EGNL,Barrow Walney Island Airport,54.1286111,-3.2675
2444,EGNM,Leeds Bradford Airport,53.865898,-1.66057
2445,EGNO,Warton Aerodrome,53.745098,-2.88306
2446,EGNR,Hawarden Airport,53.178101,-2.97778
2447,EGNS,Isle of Man Airport,54.083302,-4.62389
2448,EGNT,Newcastle International Airport,55.037958,-1.689577
2449,EGNV,Teesside International Airport,54.509201,-1.42941
2450,EGNX,East Midlands Airport,52.8311,-1.32806
30991,EGOM,RAF Spadeadam,55.04999924,-2.549999952
2453,EGOS,RAF Shawbury,52.798199,-2.66804
2454,EGOV,Anglesey Airport,53.2481,-4.53534
2456,EGPA,Kirkwall Airport,58.95780182,-2.904999971
2457,EGPB,Sumburgh Airport,59.878899,-1.29556
2458,EGPC,Wick John O'Groats Airport,58.4589,-3.09306
2459,EGPD,Aberdeen International Airport,57.2019,-2.19778
2460,EGPE,Inverness Airport,57.54249954,-4.047500134
2461,EGPF,Glasgow Airport,55.871899,-4.43306
2462,EGPH,Edinburgh Airport,55.950145,-3.372288
2463,EGPI,Islay Airport,55.682708,-6.257525
2464,EGPK,Glasgow Prestwick Airport,55.502003,-4.587019
2465,EGPL,Benbecula Airport,57.48109818,-7.362780094
2467,EGPN,Dundee Airport,56.45249939,-3.02583003
2468,EGPO,Stornoway Airport,58.215599,-6.33111
29173,EGPR,Barra Airport,57.0228,-7.44306
2469,EGPU,Tiree Airport,56.49919891,-6.869170189
2471,EGQL,Leuchars Station Airfield,56.37398,-2.868862
2472,EGQS,RAF Lossiemouth,57.7052002,-3.339169979
2473,EGSC,Cambridge City Airport,52.205002,0.175
2475,EGSH,Norwich Airport,52.6758,1.28278
2476,EGSS,London Stansted Airport,51.884998,0.235
2480,EGTC,Cranfield Airport,52.072201,-0.616667
2481,EGTE,Exeter International Airport,50.734261,-3.413984
2483,EGTK,London Oxford Airport,51.836899,-1.32
2486,EGUB,RAF Benson,51.614366,-1.095991
2487,EGUL,RAF Lakenheath,52.40954,0.561161
2488,EGUN,RAF Mildenhall,52.3619,0.486406
2490,EGUW,Wattisham Airfield,52.127451,0.956189
2492,EGVA,RAF Fairford,51.683568,-1.789172
2493,EGVN,RAF Brize Norton,51.75,-1.58362
2494,EGVO,RAF Odiham,51.2341,-0.942825
2495,EGWC,RAF Cosford,52.639999,-2.30558
2496,EGWU,RAF Northolt,51.553001,-0.418167
2497,EGXC,RAF Coningsby,53.092999,-0.166014
2499,EGXE,RAF Leeming,54.297191,-1.538944
2500,EGXG,Leeds East Airport,53.834747,-1.194678
2501,EGXH,RAF Honington,52.342602,0.772939
2504,EGXT,RAF Wittering,52.612598,-0.476453
2506,EGXW,RAF Waddington,53.166199,-0.523811
2508,EGXZ,RAF Topcliffe,54.204116,-1.380265
2509,EGYD,RAF Cranwell,53.0303,-0.483242
2510,EGYE,RAF Barkston Heath,52.960616,-0.559428
2511,EGYM,RAF Marham,52.648395,0.550692
2512,EGYP,Mount Pleasant Airport,-51.82279968,-58.44720078
2513,EHAM,Amsterdam Airport Schiphol,52.308601,4.76389
2514,EHBD,Kempen Airport Budel,51.255299,5.60139
2515,EHBK,Maastricht Aachen Airport,50.911701,5.77014
2516,EHDL,Deelen Air Base,52.0606,5.87306
2518,EHEH,Eindhoven Airport,51.45009995,5.374529839
2519,EHGG,Groningen Airport Eelde,53.119701,6.57944
2520,EHGR,Gilze Rijen Air Base,51.567402,4.93183
2521,EHKD,De Kooy Airfield / Den Helder Naval Air Station,52.923401,4.78062
2522,EHLE,Lelystad Airport,52.453188,5.514622
2523,EHLW,Leeuwarden Air Base,53.22859955,5.760560036
2524,EHRD,Rotterdam The Hague Airport,51.956902,4.43722
2526,EHTW,Twente Airport,52.275833,6.889167
2528,EHVK,Volkel Air Base,51.657222,5.707778
2529,EHWO,Woensdrecht Air Base,51.4491,4.34203
2530,EICK,Cork Airport,51.841301,-8.49111
2531,EICM,Galway Airport,53.300201,-8.94159
2532,EIDL,Donegal Airport,55.0442009,-8.340999603
2533,EIDW,Dublin Airport,53.428713,-6.262121
2534,EIKN,Ireland West Knock Airport,53.910301,-8.81849
2535,EIKY,Kerry Airport,52.180901,-9.52378
2536,EIME,Casement Air Base,53.30170059,-6.451330185
2537,EINN,Shannon Airport,52.702,-8.92482
2538,EISG,Sligo Airport,54.28020096,-8.599209785
2539,EIWF,Waterford Airport,52.187199,-7.08696
27310,EIWT,Weston Airport,53.351622,-6.490357
2540,EKAH,Aarhus Airport,56.303331,10.618286
2541,EKBI,Billund Airport,55.740335,9.157019
2542,EKCH,Copenhagen Kastrup Airport,55.61790085,12.65600014
2543,EKEB,Esbjerg Airport,55.525902,8.5534
2546,EKKA,Midtjyllands Airport / Air Base Karup,56.297139,9.104311
2548,EKMB,Lolland Falster Maribo Airport,54.699447,11.438163
2549,EKOD,Odense Hans Christian Andersen Airport,55.475307,10.327206
2551,EKRK,Copenhagen Roskilde Airport,55.585602,12.1314
2552,EKRN,Bornholm Airport,55.063301,14.7596
2553,EKSB,Sønderborg Airport,54.96440125,9.791729927
2554,EKSN,Sindal Airport,57.503502,10.2294
2555,EKSP,Skrydstrup Air Base,55.221048,9.26702
2556,EKSV,Skive Airport,56.550201,9.17298
2557,EKTS,Thisted Airport,57.068802,8.70522
2558,EKVD,Kolding Vamdrup Airfield,55.436298,9.33092
2559,EKVG,Vágar Airport,62.063256,-7.275782
2561,EKVJ,Stauning Vestjylland  Airport,55.990101,8.35391
2562,EKYT,Aalborg Airport,57.094763,9.84993
2563,ELLX,Luxembourg-Findel International Airport,49.6233333,6.2044444
2564,ENAL,"Ålesund Airport, Vigra",62.5625,6.1197
2565,ENAN,"Andøya Airport, Andenes",69.292503,16.144199
2566,ENAT,Alta Airport,69.976097,23.3717
2568,ENBN,"Brønnøysund Airport, Brønnøy",65.461098,12.2175
2569,ENBO,Bodø Airport,67.269203,14.3653
2570,ENBR,"Bergen Airport, Flesland",60.2934,5.21814
2571,ENBS,Båtsfjord Airport,70.60025,29.692612
29255,ENBV,Berlevåg Airport,70.871517,29.034097
2572,ENCN,"Kristiansand Airport, Kjevik",58.204201,8.08537
2574,ENDU,Bardufoss Airport,69.055801,18.5404
2575,ENEV,"Harstad/Narvik Airport, Evenes",68.49130249,16.67810059
2577,ENFL,Florø Airport,61.58359909,5.024720192
2578,ENGM,"Oslo Airport, Gardermoen",60.193901,11.1004
2579,ENHD,"Haugesund Airport, Karmøy",59.345299,5.20836
28115,ENHF,Hammerfest Airport,70.679703,23.6686
29261,ENHV,"Honningsvåg Airport, Valan",71.009697,25.983601
2581,ENKB,"Kristiansund Airport, Kvernberget",63.111801,7.82452
2583,ENKR,"Kirkenes Airport, Høybuktmoen",69.7258,29.8913
29264,ENLK,Leknes Airport,68.15249634,13.6093998
29265,ENMH,Mehamn Airport,71.029701,27.8267
2585,ENML,"Molde Airport, Årø",62.744701,7.2625
2586,ENMS,"Mosjøen Airport, Kjærstad",65.783997,13.2149
2587,ENNA,"Lakselv Airport, Banak",70.068802,24.973499
2588,ENNO,Notodden Airport,59.565071,9.213152
2589,ENOL,Ørland Airport,63.69889832,9.604000092
28114,ENOV,"Ørsta-Volda Airport, Hovden",62.18000031,6.074100018
29277,ENRA,"Mo i Rana Airport, Røssvoll",66.36389923,14.30140018
29278,ENRM,"Rørvik Airport, Ryum",64.83830261,11.14610004
2591,ENRO,Røros Airport,62.57839966,11.34230042
2592,ENRY,"Moss Airport, Rygge",59.378817,10.785439
2593,ENSB,"Svalbard Airport, Longyear",78.24610138,15.46560001
29281,ENSH,"Svolvær Airport, Helle",68.243301,14.6692
29282,ENSK,"Stokmarknes Airport, Skagen",68.578827,15.033417
2594,ENSN,Skien Airport,59.185001,9.56694
2595,ENSO,"Stord Airport, Sørstokken",59.791901,5.34085
2596,ENSR,Sørkjosen Airport,69.786797,20.9594
2597,ENSS,"Vardø Airport, Svartnes",70.3554,31.044901
2598,ENST,"Sandnessjøen Airport, Stokka",65.956802,12.4689
2599,ENTC,"Tromsø Airport, Langnes",69.683296,18.9189
2600,ENTO,"Sandefjord Airport, Torp",59.186699,10.2586
2601,ENVA,"Trondheim Airport, Værnes",63.457802,10.924
29284,ENVD,Vadsø Airport,70.0653,29.8447
2602,ENZV,"Stavanger Airport, Sola",58.876701,5.63778
2604,EPBY,Bydgoszcz Ignacy Jan Paderewski Airport,53.096802,17.977699
2605,EPCE,Cewice Naval Air Base,54.416525,17.765734
2607,EPDE,Deblin Military Air Base,51.551021,21.892322
2608,EPGD,Gdańsk Lech Wałęsa Airport,54.377602,18.4662
29975,EPIR,Inowroclaw Military Air Base,52.82939911,18.33060074
2609,EPKK,Kraków John Paul II International Airport,50.077702,19.7848
2612,EPKS,Krzesiny Military Air Base,52.331699,16.9664
2613,EPKT,Katowice Wojciech Korfanty International Airport,50.476015,19.080705
309484,EPLB,Lublin Airport,51.240157,22.713461
2615,EPLK,Łask Air Base,51.551701,19.1791
2616,EPLL,Łódź Władysław Reymont Airport,51.721901,19.3981
31015,EPLY,Leźnica Wielka Air Base,52.004945,19.143792
2618,EPMB,Malbork Królewo Air Base,54.026598,19.135718
2619,EPMI,Miroslawiec Military Air Base,53.3951,16.0828
2621,EPMM,Minsk Mazowiecki Military Air Base,52.19549942,21.65589905
2622,EPMO,Modlin Airport,52.451099,20.6518
2625,EPPO,Poznań-Ławica Airport,52.421598,16.823359
2627,EPPW,Powidz Military Air Base,52.380087,17.853155
2628,EPRA,Warsaw Radom Airport,51.38937,21.214742
2629,EPRZ,Rzeszów-Jasionka Airport,50.109791,22.024155
2630,EPSC,Solidarity Szczecin–Goleniów Airport,53.584702,14.9022
2633,EPSN,Swidwin Military Air Base,53.7906,15.8263
2635,EPSY,Olsztyn-Mazury Airport,53.481899,20.9377
31016,EPTM,Tomaszów Mazowiecki Military Air Base,51.5844,20.097799
2637,EPWA,Warsaw Chopin Airport,52.165699,20.9671
2638,EPWR,Copernicus Wrocław Airport,51.103719,16.882096
2639,EPZG,Zielona Góra-Babimost Airport,52.1385,15.7986
2643,ESCF,Malmen Air Base,58.397666,15.522422
2646,ESDF,Ronneby Airport,56.266701,15.265
2647,ESFR,Råda Air Base,58.4981,13.0532
2648,ESGG,Göteborg Landvetter Airport,57.6628,12.2798
2649,ESGJ,Jönköping Airport,57.75759888,14.06869984
2652,ESGP,Säve Airport,57.7747,11.8704
2653,ESGR,Skövde Airport,58.456402,13.9727
2654,ESGT,Trollhättan-Vänersborg Airport,58.31809998,12.34500027
2656,ESIB,Såtenäs Air Base,58.426399,12.7144
2658,ESKK,Karlskoga Airport,59.345901,14.4959
2659,ESKM,Mora Airport,60.957901,14.5114
2660,ESKN,Stockholm Skavsta Airport,58.788601,16.912201
316498,ESKS,Scandinavian Mountains Airport,61.158393,12.842503
2664,ESMK,Kristianstad Airport,55.9217,14.0855
2668,ESMQ,Kalmar Airport,56.685501,16.2876
2669,ESMS,Malmö Sturup Airport,55.535564,13.376327
2670,ESMT,Halmstad Airport,56.69110107,12.82019997
2672,ESMX,Växjö Kronoberg Airport,56.92910004,14.72799969
2676,ESNG,Gällivare Airport,67.13240051,20.81459999
2679,ESNK,Kramfors-Sollefteå Höga Kusten Airport,63.048599,17.7689
2680,ESNL,Lycksele Airport,64.548302,18.7162
2682,ESNN,Sundsvall-Härnösand Airport,62.52809906,17.44389915
2683,ESNO,Örnsköldsvik Airport,63.40829849,18.98999977
2685,ESNQ,Kiruna Airport,67.8219986,20.33679962
2687,ESNS,Skellefteå Airport,64.62480164,21.07690048
2689,ESNU,Umeå Airport,63.79180145,20.28280067
2690,ESNV,Vilhelmina South Lapland Airport,64.579102,16.833599
2691,ESNX,Arvidsjaur Airport,65.59030151,19.28190041
2692,ESNY,Söderhamn Airport,61.261501,17.0991
29358,ESNZ,Åre Östersund Airport,63.194135,14.500322
2693,ESOE,Örebro Airport,59.22370148,15.03800011
2695,ESOK,Karlstad Airport,59.444698,13.3374
2696,ESOW,Stockholm Västerås Airport,59.58940125,16.63360023
2697,ESPA,Luleå Airport,65.5438,22.122
2701,ESSA,Stockholm-Arlanda Airport,59.64849,17.928829
2702,ESSB,Stockholm-Bromma Airport,59.35440063,17.94169998
2703,ESSD,Dala Airport,60.422001,15.5152
2705,ESSK,Gävle Sandviken Airport,60.5933,16.951401
2706,ESSL,Linköping City Airport,58.40620041,15.68050003
2707,ESSP,Norrköping Airport,58.5862999,16.25060081
2708,ESST,Torsby Airport,60.1576,12.9913
2709,ESSU,Eskilstuna Airport,59.351101,16.708401
2710,ESSV,Visby Airport,57.66279984,18.34620094
2711,ESTA,Ängelholm-Helsingborg Airport,56.29610062,12.84710026
2712,ESTL,Ljungbyhed Airfield,56.082802,13.2125
2713,ESUD,Storuman Airport,64.960899,17.6966
2717,ETAD,Spangdahlem Air Base,49.976507,6.698413
2718,ETAR,Ramstein Air Base,49.436901,7.60028
2721,ETHB,Bückeburg Air Base,52.2785,9.08217
2722,ETHC,Celle Army Airfield,52.591202,10.0221
2724,ETHF,Fritzlar Army Airfield,51.1146,9.286
2725,ETHL,Laupheim Air Base,48.220299,9.91002
2727,ETHN,Niederstetten Army Air Base,49.39162,9.956747
2729,ETHS,Faßberg Air Base,52.919399,10.185827
2730,ETIC,Grafenwöhr Army Air Field,49.6987,11.9402
2732,ETIH,Hohenfels Army Airfield,49.216541,11.836064
2734,ETMN,Sea-Airport Cuxhaven/Nordholz / Nordholz Naval Airbase,53.767689,8.659201
2735,ETND,Diepholz Air Base,52.585556,8.342222
2736,ETNG,Geilenkirchen Air Base,50.9608,6.04242
2737,ETNH,Hohn Air Base,54.312199,9.53817
2739,ETNL,Rostock-Laage Airport,53.918201,12.2783
2740,ETNN,Nörvenich Air Base,50.8312,6.65817
2741,ETNS,Schleswig Air Base,54.459301,9.51633
2742,ETNT,Wittmundhafen Air Base,53.547798,7.66733
2744,ETNW,Wunstorf Air Base,52.457298,9.42717
2747,ETOU,Wiesbaden Army Airfield,50.04980087,8.325400352
2749,ETSB,Büchel Air Base,50.173801,7.06333
2752,ETSH,Holzdorf Air Base,51.767799,13.1677
2753,ETSI,Ingolstadt Manching Airport,48.71569824,11.5340004
2754,ETSL,Lechfeld Air Base,48.185504,10.8612
2755,ETSN,Neuburg Air Base,48.710999,11.2115
31029,EVKA,Jēkabpils Air Base,56.534698,25.8925
2757,EVLA,Liepāja International Airport,56.517502,21.096901
2758,EVRA,Riga International Airport,56.920752,23.970711
31031,EVTA,Jūrmala Airport,56.9422,23.2239
2760,EYKA,Kaunas International Airport,54.96390152,24.08480072
30020,EYKD,Kėdainiai Air Base,55.31169891,23.95639992
2762,EYPA,Palanga International Airport,55.97320175,21.09390068
2763,EYPP,Panevėžys Air Base,55.72940063,24.46080017
2764,EYSA,Šiauliai International Airport,55.89390182,23.39500046
2765,EYSB,Barysiai Airfield,56.070599,23.5581
2766,EYVI,Vilnius International Airport,54.634102,25.285801
2767,FAAB,Alexander Bay Airport,-28.575001,16.5333
2768,FAAG,Aggeneys Airport,-29.281799,18.8139
2771,FABE,Bisho Airport,-32.897099,27.2791
2772,FABL,Bram Fischer International Airport,-29.092699,26.302401
46533,FABR,Barberton Airport,-25.717147,30.974974
2775,FACT,Cape Town International Airport,-33.96480179,18.60169983
2779,FAEL,King Phalo Airport,-33.035599,27.825899
2780,FAEO,Ermelo Airport,-26.4956,29.979799
2781,FAFB,Ficksburg Sentraoes Airport,-28.82309914,27.90889931
2782,FAGC,Grand Central Airport,-25.98629951,28.14010048
2783,FAGG,George Airport,-34.0056,22.378902
2784,FAGM,Rand Airport,-26.2425,28.151199
2789,FAHR,Harrismith Airport,-28.2351,29.106199
2793,FAKD,P C Pelser Airport,-26.871099,26.718
2794,FAKM,Kimberley Airport,-28.80279922,24.76519966
2795,FAKN,Kruger Mpumalanga International Airport,-25.38319969,31.10560036
2798,FAKU,Johan Pienaar Airport,-27.45669937,23.41139984
2799,FAKZ,Kleinsee Airport,-29.68840027,17.09399986
2800,FALA,Lanseria International Airport,-25.938499,27.9261
2801,FALC,Lime Acres Finsch Mine Airport,-28.36009979,23.43910027
300795,FALE,King Shaka International Airport,-29.61444444,31.11972222
2805,FALW,Langebaanweg Airport,-32.96889877,18.1602993
2806,FALY,Ladysmith Airport,-28.58169937,29.74970055
2808,FAMD,Malamala Airport,-24.816866,31.544085
2809,FAMG,Margate Airport,-30.85740089,30.34300041
2812,FAMM,Mmabatho International Airport,-25.79840088,25.54800034
2814,FAMS,Morningside Farm Airport,-25.7045002,26.9090004
2815,FAMU,Mkuze Airport,-27.62610054,32.04430008
2816,FANC,Newcastle Airport,-27.77059937,29.9769001
2819,FAOH,Oudtshoorn Airport,-33.60699844,22.18899918
31055,FAOR,O.R. Tambo International Airport,-26.1392,28.246
2820,FAPE,Chief Dawid Stuurman International Airport,-33.984901,25.6173
2821,FAPG,Plettenberg Bay Airport,-34.08816,23.328723
2822,FAPH,Hendrik Van Eck Airport,-23.93720055,31.15539932
2823,FAPI,Pietersburg Municipal Airport,-23.9261,29.4844
2824,FAPJ,Port St Johns Airport,-31.60612,29.52175
2825,FAPM,Pietermaritzburg Airport,-29.64900017,30.39870071
2827,FAPP,Polokwane International Airport,-23.845269,29.458615
2828,FAPS,Potchefstroom Airport,-26.67099953,27.08189964
2830,FAQT,Queenstown Airport,-31.92020035,26.88220024
2831,FARB,Richards Bay Airport,-28.74099922,32.09209824
2832,FARG,Rustenburg Airport,-25.6443,27.271099
2833,FARS,Robertson Airport,-33.812199,19.9028
2834,FASB,Springbok Airport,-29.68930054,17.93959999
2835,FASC,Secunda Airport,-26.52409935,29.17009926
2836,FASD,Saldanha/Vredenburg Airport,-32.9641,17.969299
2838,FASK,Swartkop Air Force Base,-25.8097,28.1646
2839,FASS,Sishen Airport,-27.6486,22.9993
2841,FASZ,Skukuza Airport,-24.96089935,31.58869934
2845,FATZ,Tzaneen Airport,-23.8244,30.3293
2846,FAUL,Prince Mangosuthu Buthelezi Airport,-28.32060051,31.41650009
2847,FAUP,Pierre Van Ryneveld Airport,-28.39909935,21.2602005
2848,FAUT,K. D. Matanzima Airport,-31.54636318,28.6733551
2849,FAVB,Vryburg Airport,-26.98240089,24.72879982
2850,FAVG,Virginia Airport,-29.770599,31.058399
2852,FAVR,Vredendal Airport,-31.64100075,18.5447998
